ID nr.,smolt,sjø,totalt,gytarar,vill/oppdrett
Daleelv i Ho_Sportsfiske_2016_FF-klypte180,1,,1,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte197,1,2,3,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte206,1,2,3,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte207,1,1,2,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte223,1,2,3,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte224,1,2,3,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte229,1,2,3,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte230,1,2,3,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte231,1,2,3,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte235,1,1,2,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte239,1,1,2,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte240,1,1,2,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte250,1,1,2,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte259,1,2,3,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte266,1,2,3,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte277,1,2,3,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte278,1,1,2,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte290,1,1,2,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte301,1,,1,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte302,1,2,3,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte305,1,1,2,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte311,1,1,2,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte314,1,1,2,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte316,1,3,4,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte318,1,1,2,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte319,1,2,3,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte331,1,2,3,,Utsatt
Daleelv i Ho_Sportsfiske_2016_FF-klypte361,1,1,2,,Utsatt
Daleelva i Ho_Sportsf(opp+vill)_2016_001,3,3,6,,Vill
Daleelva i Ho_Sportsf(opp+vill)_2016_002,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_003,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_004,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_005,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_006,,,,,Vill
Daleelva i Ho_Sportsf(opp+vill)_2016_007,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_008,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_009,2,2,4,,Vill
Daleelva i Ho_Sportsf(opp+vill)_2016_010,3,2,5,,Vill
Daleelva i Ho_Sportsf(opp+vill)_2016_011,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_012,,2,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_013,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_014,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_015,,,,,Vill
Daleelva i Ho_Sportsf(opp+vill)_2016_016,2,2,4,,Vill
Daleelva i Ho_Sportsf(opp+vill)_2016_017,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_018,4,3,7,,Vill
Daleelva i Ho_Sportsf(opp+vill)_2016_019,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_020,,2,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_021,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_022,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_023,3,4,7,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_024,3,2,5,,Vill
Daleelva i Ho_Sportsf(opp+vill)_2016_025,3,2,5,,
Daleelva i Ho_Sportsf(opp+vill)_2016_026,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_027,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_028,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_029,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_030,,,,,
Daleelva i Ho_Sportsf(opp+vill)_2016_031,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_032,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_033,3,2,5,,Vill
Daleelva i Ho_Sportsf(opp+vill)_2016_034,3,1,4,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_035,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_036,,2,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_037,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_038,3,2,5,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_039,4,3,7,,Vill
Daleelva i Ho_Sportsf(opp+vill)_2016_040,,1,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_041,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_042,4,2,6,,Vill
Daleelva i Ho_Sportsf(opp+vill)_2016_043,,2,,,Vill
Daleelva i Ho_Sportsf(opp+vill)_2016_044,3,2,5,,Vill
Daleelva i Ho_Sportsf(opp+vill)_2016_045,2,2,4,,Vill
Daleelva i Ho_Sportsf(opp+vill)_2016_046,3,2,5,,Vill
Daleelva i Ho_Sportsf(opp+vill)_2016_047,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_048,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_049,,,,,Oppdrett
Daleelva i Ho_Sportsf(opp+vill)_2016_050,4,2,6,,Vill
Daleelva_høstfiske_2016_001,,2,,,Oppdrett
Daleelva_høstfiske_2016_002,3,2,5,,Vill 
Daleelva_høstfiske_2016_003,4,2,,,Vill 
Daleelva_høstfiske_2016_004,,3,,,Vill 
Daleelva_høstfiske_2016_005,,2,,,Vill 
Daleelva_høstfiske_2016_006,,,,,Oppdrett
Daleelva_høstfiske_2016_007,,,,,Oppdrett 
Daleelva_høstfiske_2016_008,,,,,.
Daleelva_høstfiske_2016_009,,,,,.
Daleelva_høstfiske_2016_010,,1,,,.
Daleelva_høstfiske_2016_011,1,3,,,Vill 
Daleelva_høstfiske_2016_012,1,1,,,Vill 
Daleelva_høstfiske_2016_013,1,1,,,Vill 
Daleelva_høstfiske_2016_014,1,1,2,,Vill 
Daleelva_høstfiske_2016_015,1,2,3,,Vill 
Daleelva_høstfiske_2016_016,1,1,2,,Vill 
Daleelva_høstfiske_2016_017,1,2,3,,Vill 
Daleelva_høstfiske_2016_018,1,1,2,,Vill 
Daleelva_høstfiske_2016_019,1,1,2,,Vill 
Daleelva_høstfiske_2016_020,1,1,2,,Vill 
Daleelva_høstfiske_2016_021,1,3,4,,Vill 
Daleelva_høstfiske_2016_022,1,1,2,,Vill 
Daleelva_høstfiske_2016_023,1,1,2,,Vill 
Daleelva_høstfiske_2016_024,1,2,3,,Vill 
Daleelva_høstfiske_2016_025,1,2,3,,Vill 
Daleelva_høstfiske_2016_026,1,,,,Vill 
Daleelva_høstfiske_2016_027,1,3,4,,Vill 
Daleelva_høstfiske_2016_028,1,2,3,,Vill 
Daleelva_høstfiske_2016_029,,3,,,.
Daleelva_høstfiske_2016_030,,,,,Oppdrett
Daleelva_høstfiske_2016_031,1,1,2,,Vill 
Daleelva_høstfiske_2016_032,1,1,2,,Vill 
Daleelva_høstfiske_2016_033,1,1,2,,Vill 
Daleelva_høstfiske_2016_034,1,1,2,,Vill 
Daleelva_høstfiske_2016_035,1,3,4,,Vill 
Daleelva_høstfiske_2016_036,1,1,2,,Vill 
Daleelva_høstfiske_2016_037,1,2,3,,Vill 
Daleelva_høstfiske_2016_038,1,1,2,,Vill 
Daleelva_høstfiske_2016_039,1,2,3,,Vill 
Daleelva_høstfiske_2016_040,1,2,3,,Vill 
Daleelva_høstfiske_2016_041,1,1,2,,Vill 
Daleelva_høstfiske_2016_042,1,2,3,,Vill 
Daleelva_høstfiske_2016_043,,2,,,Vill 
Daleelva_høstfiske_2016_044,3,2,5,,Vill 
Daleelva_høstfiske_2016_045,,3,,,Vill 
Daleelva_høstfiske_2016_046,,1,,,Vill 
Daleelva_høstfiske_2016_047,,3,,,Vill 
Daleelva_høstfiske_2016_048,,2,,,Vill 
Daleelva_høstfiske_2016_049,,2,,,Vill 
Daleelva_høstfiske_2016_050,2,4,6,,Vill 
Daleelva_høstfiske_2016_051,3,3,6,,Vill 
Daleelva_høstfiske_2016_052,3,3,6,,Vill 
Daleelva_høstfiske_2016_053,3,2,5,,Vill 
Daleelva_høstfiske_2016_054,1,1,2,,Vill 
Børselv_Høstfiske_2016_001,,1,,,Vill
Børselv_Høstfiske_2016_002,5,2,7,,Vill
Børselv_Høstfiske_2016_003,4,2,6,,Vill
Børselv_Høstfiske_2016_004,,4,,,Vill
Børselv_Høstfiske_2016_005,4,1,5,,Vill
Børselv_Høstfiske_2016_006,3,2,5,,Vill
Børselv_Høstfiske_2016_007,4,2,6,,Vill
Børselv_Høstfiske_2016_008,4,2,6,,Vill
Børselv_Høstfiske_2016_010,,1,,,Sjøørret
Breivikelva_sportsfiske_01,4,2,6,,Vill
Breivikelva_sportsfiske_02,4,2,6,,Vill
Breivikelva_sportsfiske_03,3,3,6,,Vill
Breivikelva_sportsfiske_04,4,1,5,,Vill
Breivikelva_sportsfiske_05,3,1,4,,Vill
Breivikelva_sportsfiske_06,,1,,,Vill
Breivikelva_sportsfiske_07,4,1,5,,Vill
Breivikelva_sportsfiske_08,4,1,5,,Vill
Breivikelva_sportsfiske_09,3,1,4,,Vill
Breivikelva_sportsfiske_10,4,1,5,,Vill
Breivikelva_sportsfiske_11,4,1,5,,Vill
Breivikelva_sportsfiske_12,4,1,5,,Vill
Breivikelva_sportsfiske_13,4,2,6,,Vill
Breivikelva_sportsfiske_14,5,3,8,,Vill
Breivikelva_sportsfiske_15,3,1,4,,Vill
Breivikelva_sportsfiske_16,4,1,5,,Vill
Breivikelva_sportsfiske_17,5,1,6,,Vill
Breivikelva_sportsfiske_18,4,1,5,,Vill
Breivikelva_sportsfiske_19,,,,,Vill
Breivikelva_sportsfiske_20,4,1,5,,Vill
Breivikelva_sportsfiske_21,4,2,6,,Vill
Breivikelva_sportsfiske_22,,5,,,Vill
Breivikelva_sportsfiske_23,,,,,Oppdrett
Breivikelva_sportsfiske_24,,,,,Oppdrett
Breivikelva_sportsfiske_25,,3,,,Vill
Breivikelva_sportsfiske_26,3,2,5,,Oppdrett
Breivikelva_sportsfiske_27,4,2,6,,Vill
Breivikelva_sportsfiske_28,,2,,,Vill
Breivikelva_sportsfiske_29,4,2,6,,Vill
Breivikelva_sportsfiske_30,,1,,,Vill
Breivikelva_sportsfiske_31,,,,,Vill
Breivikelva_sportsfiske_32,4,2,6,,Vill
Breivikelva_sportsfiske_33,,,,,Vill
Breivikelva_sportsfiske_34,3,2,5,,Vill
Breivikelva_sportsfiske_35,4,1,5,,Vill
Breivikelva_sportsfiske_36,4,2,6,,Vill
Breivikelva_sportsfiske_37,,1,,,Vill
Breivikelva_sportsfiske_38,4,2,6,,Vill
Breivikelva_sportsfiske_39,,2,,,Vill
Breivikelva_sportsfiske_40,,,,,Vill
Breivikelva_sportsfiske_41,,2,,,Vill
Breivikelva_sportsfiske_42,,2,,,Vill
Breivikelva_sportsfiske_43,3,1,4,,Vill
Breivikelva_sportsfiske_44,4,1,5,,Vill
Breivikelva_sportsfiske_45,,2,,,Vill
Breivikelva_sportsfiske_46,4,1,5,,Vill
Breivikelva_sportsfiske_47,4,1,5,,Vill
Breivikelva_sportsfiske_48,,1,,,Vill
Breivikelva_sportsfiske_49,,,,,Vill
Breivikelva_sportsfiske_50,3,1,4,,Vill
Breivikelva_sportsfiske_51,4,2,6,,Vill
Breivikelva_sportsfiske_52,5,2,7,,Vill
Breivikelva_sportsfiske_53,4,2,6,,Vill
Breivikelva_sportsfiske_54,,1,,,Vill
Breivikelva_sportsfiske_55,,,,,Vill
Breivikelva_sportsfiske_56,3,2,5,,Vill
Breivikelva_sportsfiske_57,,,0,,Vill
Breivikelva_sportsfiske_58,,,0,,Vill
Breivikelva_sportsfiske_59,4,1,5,,Vill
Breivikelva_sportsfiske_60,4,1,5,,Vill
Breivikelva_sportsfiske_61,4,1,5,,Vill
Breivikelva_sportsfiske_62,3,2,5,,Vill
Breivikelva_sportsfiske_63,,2,2,,Vill
Breivikelva_sportsfiske_64,5,2,7,,Vill
Breivikelva_sportsfiske_65,4,2,6,,Vill
Breivikelva_sportsfiske_66,4,2,6,,Vill
Breivikelva_sportsfiske_67,4,2,6,,Vill
Breivikelva_sportsfiske_68,4,1,5,,Vill
Breivikelva_sportsfiske_69,5,2,7,,Vill
Breivikelva_sportsfiske_70,,2,,,Vill
Breivikelva_sportsfiske_71,,1,,,Vill
Breivikelva_sportsfiske_72,4,2,6,,Vill
Breivikelva_sportsfiske_74,,,,,Vill
Breivikelva_sportsfiske_75,,1,,,Vill
Breivikelva_sportsfiske_76,4,2,6,,Vill
Breivikelva_sportsfiske_77,4,2,6,,Vill
Breivikelva_sportsfiske_78,4,1,5,,Vill
Breivikelva_sportsfiske_79,,1,,,Vill
Breivikelva_sportsfiske_80,,1,,,Vill
Breivikelva_sportsfiske_81,4,1,5,,Vill
Breivikelva_sportsfiske_82,,,,,Vill
Breivikelva_sportsfiske_83,,2,,,Vill
Breivikelva_sportsfiske_84,3,1,4,,Vill
Breivikelva_sportsfiske_85,3,2,5,,Vill
Breivikelva_sportsfiske_86,,1,,,Vill
Breivikelva_sportsfiske_87,4,3,7,,Vill
Breivikelva_sportsfiske_88,3,2,5,,Vill
Breivikelva_sportsfiske_89,4,2,6,,Vill
Breivikelva_sportsfiske_90,3,2,5,,Vill
Breivikelva_sportsfiske_91,4,1,5,,Vill
Breivikelva_sportsfiske_92,3,2,5,,Vill
Breivikelva_sportsfiske_93,4,2,6,,Vill
Breivikelva_sportsfiske_94,4,3,7,,Vill
Breivikelva_sportsfiske_95,,2,,,Vill
Breivikelva_sportsfiske_96,4,2,6,,Vill
Breivikelva_sportsfiske_97,4,2,6,,Vill
Breivikelva_sportsfiske_98,4,2,6,,Vill
Breivikelva_sportsfiske_99,5,2,7,,Vill
Breivikelva_sportsfiske_100,4,3,7,,Vill
Breivikelva_sportsfiske_101,,,,,Vill
Breivikelva_sportsfiske_102,4,2,6,,Vill
Breivikelva_sportsfiske_103,,,,,Vill
Breivikelva_sportsfiske_104,3,1,4,,Vill
Breivikelva_sportsfiske_105,3,1,4,,Vill
Breivikelva_sportsfiske_106,4,1,5,,Vill
Breivikelva_sportsfiske_107,4,3,7,,Vill
Breivikelva_sportsfiske_108,4,2,6,,Vill
Breivikelva_sportsfiske_109,4,2,6,,Vill
Breivikelva_sportsfiske_110,4,2,6,,Vill
Breivikelva_sportsfiske_111,4,2,6,,Vill
Breivikelva_sportsfiske_112,3,2,5,,Vill
Breivikelva_sportsfiske_113,,2,,,Vill
Breivikelva_sportsfiske_114,,,,,Vill
Breivikelva_sportsfiske_115,,1,,,Vill
Breivikelva_sportsfiske_116,,2,,,Vill
Breivikelva_sportsfiske_117,4,2,6,,Vill
Breivikelva_sportsfiske_118,3,3,6,,Vill
Breivikelva_sportsfiske_119,4,2,6,,Vill
Breivikelva_sportsfiske_120,4,2,6,,Vill
Breivikelva_sportsfiske_121,,,,,Vill
Breivikelva_sportsfiske_122,,2,,,Vill
Breivikelva_sportsfiske_123,,1,,,Vill
Breivikelva_sportsfiske_124,,,,,Vill
Breivikelva_sportsfiske_125,4,2,6,,Vill
Breivikelva_sportsfiske_126,4,2,6,,Vill
Breivikelva_sportsfiske_127,4,2,6,,Vill
Breivikelva_sportsfiske_128,,2,2,,Vill
Breivikelva_sportsfiske_129,4,2,6,,Vill
Breivikelva_sportsfiske_130,,2,,,Vill
Breivikelva_sportsfiske_131,,,,,Vill
Breivikelva_sportsfiske_132,4,2,6,,Vill
Breivikelva_sportsfiske_133,3,3,6,,Vill
Breivikelva_sportsfiske_134,4,2,6,,Vill
Breivikelva_sportsfiske_135,,2,,,Vill
Breivikelva_sportsfiske_136,,2,2,,Vill
Breivikelva_sportsfiske_137,4,2,6,,Vill
Breivikelva_sportsfiske_138,3,2,5,,Vill
Breivikelva_sportsfiske_139,4,2,6,,Vill
Breivikelva_Høstfiske_2016_014,4,2,6,,Vill
Breivikelva_Høstfiske_2016_013,4,2,6,,Vill
Breivikelva_Høstfiske_2016_012,,,,,Vill
Breivikelva_Høstfiske_2016_011,,1,,,Vill
Breivikelva_Høstfiske_2016_008,4,1,5,,Vill
Breivikelva_Høstfiske_2016_007,,,,,Vill
Breivikelva_Høstfiske_2016_003,3,1,4,,Vill
Breivikelva_Høstfiske_2016_002,4,2,6,,Vill
Breivikelva_Høstfiske_2016_001,,1,1,,Vill
Bjerkreimselva_høstfiske_2016_001,,,,,Oppdrett
Bjerkreimselva_høstfiske_2016_002,2,2,4,,Vill
Bjerkreimselva_høstfiske_2016_003,,,,,Vill
Bjerkreimselva_høstfiske_2016_004,,4,,,Vill
Bjerkreimselva_høstfiske_2016_005,2,2,4,,Vill
Bjerkreimselva_høstfiske_2016_006,2,1,3,,Vill
Bjerkreimselva_høstfiske_2016_007,2,3,5,,Vill
Bjerkreimselva_høstfiske_2016_008,,,,,Vill
Bjerkreimselva_høstfiske_2016_009,,1,,,Vill
Bjerkreimselva_høstfiske_2016_010,3,1,4,,Vill
Bjerkreimselva_høstfiske_2016_011,2,3,5,,Vill
Bjerkreimselva_høstfiske_2016_012,2,2,,,Vill
Bjerkreimselva_høstfiske_2016_013,,2,,,Vill
Bjerkreimselva_høstfiske_2016_014,3,1,4,,Vill
Bjerkreimselva_høstfiske_2016_015,2,2,4,,Vill
Bjerkreimselva_høstfiske_2016_016,,,,,Vill
Bjerkreimselva_høstfiske_2016_017,2,2,4,,Vill
Bjerkreimselva_høstfiske_2016_018,,,,,Vill
Bjerkreimselva_høstfiske_2016_019,,2,,,Vill
Bjerkreimselva_høstfiske_2016_020,2,2,4,,Vill
Bjerkreimselva_høstfiske_2016_021,3,2,5,,Vill
Bjerkreimselva_høstfiske_2016_022,,,,,Vill
Bjerkreimselva_høstfiske_2016_023,2,1,3,,Vill
Bjerkreimselva_høstfiske_2016_024,,2,,,Vill
Bjerkreimselva_høstfiske_2016_025,2,1,3,,Vill
Bjerkreimselva_høstfiske_2016_026,,,,,Vill
Bjerkreimselva_høstfiske_2016_027,3,2,5,,Vill
Bjerkreimselva_høstfiske_2016_028,,1,,,Vill
Bjerkreimselva_høstfiske_2016_029,,1,,,Vill
Bjerkreimselva_høstfiske_2016_030,,2,,,Vill
Bjerkreimselva_høstfiske_2016_031,2,1,3,,Vill
Bjerkreimselva_høstfiske_2016_032,3,3,6,,Vill
Bjerkreimselva_høstfiske_2016_033,2,2,4,,Vill
Bjerkreimselva_høstfiske_2016_034,2,2,4,,Vill
Bjerkreimselva_høstfiske_2016_035,,1,1,,Vill
Bjerkreimselva_høstfiske_2016_036,2,3,5,,Vill
Bjerkreimselva_høstfiske_2016_037,,1,,,Vill
Bjerkreimselva_høstfiske_2016_038,2,2,4,,Vill
Bjerkreimselva_høstfiske_2016_039,3,2,5,,Vill
Bjerkreimselva_høstfiske_2016_040,,2,,,Vill
Bjerkreimselva_høstfiske_2016_041,3,2,5,,Vill
Bjerkreimselva_høstfiske_2016_042,3,1,4,,Vill
Bjerkreimselva_høstfiske_2016_043,2,1,3,,Vill
Bjerkreimselva_høstfiske_2016_044,2,1,3,,Vill
Bjerkreimselva_høstfiske_2016_045,,1,,,Vill
Bjerkreimselva_høstfiske_2016_046,2,1,3,,Vill
Bjerkreimselva_høstfiske_2016_047,,1,,,Vill
Bjerkreimselva_høstfiske_2016_048,,1,,,Vill
Bjerkreimselva_høstfiske_2016_049,,2,,,Vill
Bjerkreimselva_høstfiske_2016_050,3,2,5,,Vill
Bjerkreimselva_høstfiske_2016_051,2,2,4,,Vill
Bjerkreimselva_høstfiske_2016_052,,1,,,Vill
Bjerkreimselva_høstfiske_2016_053,2,1,3,,Vill
Bjerkreimselva_høstfiske_2016_054,,,,,Vill
Bjerkreimselva_høstfiske_2016_055,,1,,,Vill
Bjerkreimselva_høstfiske_2016_056,,,,,Vill
Bjerkreimselva_høstfiske_2016_057,,1,,,Vill
Bjerkreimselva_høstfiske_2016_058,,1,1,,Vill
Bjerkreimselva_høstfiske_2016_059,2,2,4,2-1-g,Vill
Bjerkreimselva_høstfiske_2016_060,2,1,3,,Vill
Bjerkreimselva_høstfiske_2016_061,2,1,3,,Vill
Bjerkreimselva_høstfiske_2016_062,,1,,,Vill
Bjerkreimselva_høstfiske_2016_063,2,2,4,,Vill
Bjerkreimselva_høstfiske_2016_064,,1,,,Vill
Bjerkreimselva_høstfiske_2016_065,2,,,,Vill
Bjerkreimselva_høstfiske_2016_066,,1,,,Vill
Bjerkreimselva_høstfiske_2016_067,,2,,,Vill
Bjerkreimselva_høstfiske_2016_068,2,1,3,,Vill
Bjerkreimselva_høstfiske_2016_069,2,2,4,,Vill
Bjerkreimselva_høstfiske_2016_070,,1,,,Vill
Bjerkreimselva_høstfiske_2016_071,,2,,,Vill
Bjerkreimselva_høstfiske_2016_072,2,1,3,,Vill
Bjerkreimselva_høstfiske_2016_073,2,2,4,,Vill
Bjerkreimselva_høstfiske_2016_074,,3,,,Vill
Bjerkreimselva_høstfiske_2016_075,2,3,5,,Vill
Bjerkreimselva_høstfiske_2016_076,2,1,3,,Vill
Bjerkreimselva_høstfiske_2016_077,3,1,4,,Vill
Bjerkreimselva_høstfiske_2016_078,2,1,3,,Vill
Bjerkreimselva_høstfiske_2016_079,2,1,3,,Vill
Bjerkreimselva_høstfiske_2016_080,2,1,3,,Vill
Bjerkreimselva_høstfiske_2016_081,,1,,,Vill
Bjerkreimselva_høstfiske_2016_082,,2,,,Vill
Bjerkreimselva_høstfiske_2016_083,3,2,5,,Vill
Bjerkreimselva_høstfiske_2016_084,2,1,3,,Vill
Bjerkreimselva_høstfiske_2016_085,2,1,3,,Vill
Bjerkreimselva_høstfiske_2016_086,2,1,3,,Vill
Bjerkreimselva_høstfiske_2016_087,2,1,3,,Vill
Bjerkreimselva_høstfiske_2016_088,,1,,,Vill
Bjerkreimselva_høstfiske_2016_089,3,2,5,,Vill
Bjerkreimselva_høstfiske_2016_090,,1,,,Vill
Bjerkreimselva_høstfiske_2016_091,2,2,4,,Vill
Bjerkreimselva_høstfiske_2016_092,,2,,,Vill
Bjerkreimselva_høstfiske_2016_093,3,1,4,,Vill
Bjerkreimselva_høstfiske_2016_094,2,2,4,,Vill
Bjerkreimselva_høstfiske_2016_095,,1,,,Vill
Bjerkreimselva_høstfiske_2016_096,2,2,4,,Vill
Bjerkreimselva_høstfiske_2016_097,3,1,4,,Vill
Bjerkreimselva_høstfiske_2016_098,,1,,,Vill
Bjerkreimselva_høstfiske_2016_099,2,2,4,,Vill
Bjerkreimselva_høstfiske_2016_100,,1,,,Vill
Bjerkreimselva_høstfiske_2016_101,2,1,3,,Vill
Bjerkreimselva_høstfiske_2016_102,3,1,4,,Vill
Bjerkreimselva_høstfiske_2016_103,2,3,5,,Vill
Bjerkreimselva_høstfiske_2016_104,2,1,3,,Vill
Bjerkreimselva_høstfiske_2016_105,,1,,,Vill
Bjerkreimselva_høstfiske_2016_106,,2,,,Vill
Bjerkreimselva_høstfiske_2016_107,3,2,5,3-1-g,Vill
Bjerkreimselva_høstfiske_2016_108,3,2,5,,Vill
Bjerkreimselva_høstfiske_2016_109,,2,,,Vill
Bjerkreimselva_høstfiske_2016_110,3,2,5,,Vill
Bjerkreimselva_høstfiske_2016_111,3,2,5,,Vill
Bjerkreimselva_høstfiske_2016_112,3,1,4,,Vill
Bjerkreimselva_høstfiske_2016_113,2,1,3,,Vill
Bjerkreimselva_høstfiske_2016_114,2,2,4,,Vill
Bjerkreimselva_høstfiske_2016_115,3,1,4,,Vill
Bjerkreimselva_høstfiske_2016_116,,4,4,?-2-g-1,Vill
Bjerkreimselva_høstfiske_2016_117,3,2,5,,Vill
Bjerkreimselva_høstfiske_2016_118,3,2,5,,Vill
Bjerkreimselva_høstfiske_2016_119,2,2,4,,Vill
Bjerkreimselva_høstfiske_2016_120,2,2,4,,Vill
Årøyelva_høstfiske_001,,2,,,Vill
Årøyelva_høstfiske_002,,3,,,.
Årøyelva_høstfiske_003,2,2,4,,Vill
Årøyelva_høstfiske_004,,,,,Oppdrett
Årøyelva_høstfiske_005,,,,,Oppdrett
Årøyelva_høstfiske_006,,2,,,Oppdrett
Årøyelva_høstfiske_007,3,2,5,,Vill
Årøyelva_høstfiske_008,3,3,6,,Vill
Årøyelva_høstfiske_009,2,2,4,,Vill
Årøyelva_høstfiske_010,2,2,4,,Vill
Årøyelva_høstfiske_011,3,4,7,,Vill
Årøyelva_høstfiske_012,2,3,5,,Vill
Årøyelva_høstfiske_013,3,2,5,,Vill
Årøyelva_høstfiske_014,2,2,4,,.
Årøyelva_høstfiske_015,2,3,5,,Vill
Årøyelva_høstfiske_016,,2,,,Vill
Årøyelva_høstfiske_017,2,3,5,,.
Årøyelva_høstfiske_018,2,3,5,,Vill
Årøyelva_høstfiske_019,2,4,6,,Vill
Årøyelva_høstfiske_020,,3,,,Vill
Årøyelva_høstfiske_021,2,2,4,,.
Årøyelva_høstfiske_022,3,2,5,,Vill
Årøyelva_høstfiske_023,3,3,6,,Vill
Årøyelva_høstfiske_024,2,3,5,,.
Årøyelva_høstfiske_025,2,2,,,Vill
Årøyelva_høstfiske_026,2,2,4,,Vill
Årøyelva_høstfiske_027,,2,,,.
Årøyelva_høstfiske_028,,3,,,.
Årøyelva_høstfiske_029,,2,,,Vill
Årøyelva_høstfiske_030,2,2,4,,.
Årøyelva_høstfiske_031,2,3,5,,Vill
Årøyelva_høstfiske_032,3,2,5,,Vill
Årøyelva_høstfiske_033,,,,,Vill
Årøyelva_høstfiske_034,3,2,5,,Vill
Årøyelva_høstfiske_035,2,2,4,,Vill
Årøyelva_høstfiske_036,,,,,Vill
Årøyelva_høstfiske_037,,2,,,.
Årøyelva_høstfiske_038,2,3,5,,.
Årøyelva_høstfiske_039,2,3,5,,.
Årøyelva_høstfiske_040,2,3,5,,.
Årøyelva_høstfiske_041,2,3,5,,.
Årøyelva_høstfiske_042,2,2,4,,.
Årøyelva_høstfiske_043,3,3,6,,Vill
Årøyelva_høstfiske_044,2,2,4,,Vill
Årøyelva_høstfiske_045,3,2,5,,Vill
Årøyelva_høstfiske_046,2,2,4,,Vill
Årøyelva_høstfiske_047,2,2,4,,Vill
Årøyelva_høstfiske_048,,,,,Vill
Årøyelva_høstfiske_049,2,1,3,,Vill
Årøyelva_høstfiske_050,2,3,5,,Vill
Årøyelva_høstfiske_051,3,5,8,,Vill
Årøyelva_høstfiske_052,2,2,4,,Vill
Årøyelva_høstfiske_053,,,,,Vill
Årøyelva_høstfiske_054,2,2,4,,Vill
Årøyelva_høstfiske_055,2,2,4,,.
Årøyelva_høstfiske_056,3,1,4,,Vill
Årøyelva_høstfiske_057,,3,,,Vill
