ID nr.,smolt,sjø,totalt,gytarar,vill/oppdrett
ARD17H-026,2,3,5,,Vill
ARD17H-027,2,4,6,,Vill
ARD17H-028,,2,,,Vill
ARD17H-029,,2,,,Vill
ARD17H-030,3,2,5,,Vill
ARD17H-031,3,2,5,,Vill
ARD17H-032,,3,,?-2- g,Vill
ARD17H-033,3,3,6,,Vill
ARD17H-034,,2,,,Vill
ARD17H-035,4,3,7,,Vill
ARD17H-036,2,2,4,,Vill
ARD17H-037,3,2,5,,Vill
ARD17H-038,3,2,5,,Vill
ARD17H-039,3,2,5,,Vill
ARD17H-040,,2,,,Vill
ARD17H-041,4,3,7,,Vill
ARD17H-042,,0,,,Oppdrett
ARD17H-043,,2,,,Vill
ARD17H-044,3,3,6,,Vill
DAH17H_01,3,3,6,,Vill
DAH17H_02,,3,,,Vill
DAH17H_03,,2,,,.
DAH17H_04,3,1,4,,Vill
DAH17H_05,,3,,,Vill
DAH17H_06,3,3,6,,Vill
DAH17H_07,,2,,,.
DAH17H_08,,2,,,Vill
DAH17H_09,3,2,5,,Vill
DAH17H_10,,3,,,Vill
DAH17H_11,,2,,,Utsatt
DAH17H_12,,1,,,.
DAH17H_13,,2,,,Utsatt
DAH17H_14,3,2,5,,Vill
DAH17H_15,,1,,,Utsatt
DAH17H_16,,3,,,Vill
DAH17H_17,,1,,,Vill
DAH17H_18,,2,,,Vill
DAH17H_19,,3,,,Ikke lesbar
DAH17H_20,,2,,,Vill
DAH17H_21,,2,,,.
DAH17H_22,,3,,,Vill
DAH17H_23,3,3,6,,Vill
DAH17H_24,,1,,,.
DAH17H_25,,2,,,Ikke lesbar
DAH17H_26,3,2,5,,Vill
DAH17H_27,,2,,,Vill
DAH17H_28,,3,,,Vill
DAH17H_29,3,1,4,,Vill
DAH17H_30,,2,,,Vill
DAV17H-16,,2,,,Utsatt
DAV17H-17,,3,,,Utsatt
DAV17H-18,,4,,,Utsatt
DAV17H-19,,2,,,Utsatt
DAV17H-20,,2,,,Utsatt
DAV17H-21,,1,,,Utsatt
DAV17H-22,,1,,,Utsatt
DAV17H-23,3,1,4,,Vill
DAV17H-24,3,1,4,,Vill
DAV17H-25,,1,,,.
DAV17H-26,,1,,,Utsatt
DAV17H-27,,1,,,Utsatt
DAV17H-28,,1,,,.
DAV17H-29,4,3,7,,Vill
DAV17H-30,,3,,,Utsatt
DAV17H-31,3,5,8,,Vill
DAV17H-32,,2,,,Utsatt
DAV17H-33,,3,,,Utsatt
DAV17H-34,,2,,,Utsatt
DAV17H-35,,2,,,Utsatt
DAV17H-36,,2,,,.
DAV17H-37,,3,,,Vill
DAV17H-38,,2,,,Utsatt
DAV17H-39,,2,,,Utsatt
DAV17H-40,,2,,,Utsatt
DAV17H-41,,3,,,Utsatt
DAV17H-42,,2,,,Utsatt
DAV17H-43,,2,,,Utsatt
DAV17H-44,,3,,,Utsatt
DAV17H-45,,1,,,Utsatt
EKS17H-01,3,3,6,,Vill
EKS17H-02,,3,,,.
EKS17H-03,,2,,,Utsatt
EKS17H-04,,3,,,Vill
EKS17H-05,,2,,,Vill
EKS17H-06,,3,,,.
EKS17H-07,3,3,6,,Vill
EKS17H-08,,2,,,Vill
EKS17H-09,,2,,,Utsatt
EKS17H-10,,3,,,Utsatt
EKS17H-11,,2,,,Utsatt
EKS17H-12,,3,,,Utsatt
EKS17H-13,,2,,,Vill
EKS17H-14,,4,,,.
EKS17H-15,,2,,,Utsatt
EKS17H-16,3,3,6,,Vill
EKS17H-17,,4,,?-2-g-1+,Vill
EKS17H-18,,2,,,Vill
EKS17H-19,,1,,,Utsatt
EKS17H-20,,2,,,Vill
EKS17H-21,3,2,5,,Vill
EKS17H-22,,2,,,Vill
EKS17H-23,,2,,,.
EKS17H-24,3,3,6,,Vill
EKS17H-25,,2,,,Vill
EKS17H-26,3,3,6,,Vill
EKS17H-27,3,2,5,,Vill
EKS17H-28,3,1,4,,Vill
EKS17H-29,3,2,5,,Vill
EKS17H-30,,2,,,Utsatt
EKS17H-31,2,1,3,,Vill
EKS17H-32,3,2,5,,Vill
EKS17H-33,,2,,,.
EKS17H-34,,2,,,.
EKS17H-35,,1,,,Vill
EKS17H-36,,1,,,Vill
EKS17H-37,,2,,,Vill
EKS17H-38,,1,,,Vill
EKS17H-39,,1,,,Utsatt
EKS17H-40,3,1,4,,Vill
EKS17H-41,,1,,,Utsatt
EKS17H-42,3,1,4,,Vill
EKS17H-43,3,2,5,,Vill
EKS17H-44,,1,,,Vill
EKS17H-45,,1,,,Utsatt
EKS17H-46,,1,,,.
EKS17H-47,3,1,4,,Vill
EKS17H-48,,,,,Oppdrett
EKS17H-49,,,,,Oppdrett
ARO-17H_001,2,3,5,,Vill
ARO-17H_002,,3,,,Vill
ARO-17H_003,2,3,5,,Vill
ARO-17H_004,,2,,,Vill
ARO-17H_005,,3,,,Vill
ARO-17H_006,2,3,5,,Vill
ARO-17H_007,,3,,,Vill
ARO-17H_008,3,2,5,,Vill
ARO-17H_009,,3,,,Vill
ARO-17H_010,,2,,,Vill
ARO-17H_011,,,,,Utsatt
ARO-17H_012,,,,,Utsatt
ARO-17H_013,,3,,,Vill
ARO-17H_014,,,,,.
ARO-17H_015,,,,,.
ARO-17H_016,,2,,,Utsatt
ARO-17H_017,,3,,,Vill
ARO-17H_018,,3,,,Vill
ARO-17H_019,3,2,5,,Vill
ARO-17H_020,,2,,,Utsatt
ARO-17H_021,,,,,Utsatt
ARO-17H_022,,2,,,Utsatt
ARO-17H_023,,4,,?-2-g-1+,Utsatt
ARO-17H_024,,3,,,Utsatt
ARO-17H_025,,2,,,Utsatt
ARO-17H_026,,3,,,Utsatt
ARO-17H_027,,2,,,Utsatt
ARO-17H_028,,2,,,Utsatt
ARO-17H_029,,3,,,Utsatt
ARO-17H_030,,5,,?-3-g-1+,Utsatt
ARO-17H_031,,3,,,Utsatt
ARO-17H_032,,3,,,Utsatt
ARO-17H_033,,4,,?-2-g-1+,Utsatt
ARO-17H_034,,3,,,Utsatt
ARO-17H_035,,3,,,Utsatt
ARO-17H_036,,4,,,Vill
ARO-17H_037,,4,,,Vill
ARO-17H_038,,0,,,.
ARO-17H_039,,3,,,.
ARO-17H_040,,2,,,Vill
ARO-17H_041,,3,,,Vill
ARO-17H_042,3,3,6,,Vill
ARO-17H_043,2,3,5,,Vill
ARO-17H_044,,2,,,Vill
ARO-17H_045,,5,,?-3-g-1+,Vill
ARO-17H_046,3,1,4,,Vill
ARO-17H_047,3,1,4,,Vill
ARO-17H_048,,2,,,.
ARO-17H_049,,2,,,.
ARO-17H_050,,3,,,Vill
ARO-17H_051,,3,,,Vill
ARO-17H_052,3,2,5,,Vill
ARO-17H_053,,3,,,Vill
ARO-17H_054,,2,,,Vill
ARO-17H_055,2,3,5,,Vill
ARO-17H_056,3,3,6,,Vill
ARO-17H_057,3,3,6,,Vill
ARO-17H_058,,,,,Vill
ARO-17H_059,,2,,,Vill
ARO-17H_060,,3,,,Utsatt
ARO-17H_061,,2,,,Utsatt
ARO-17H_062,,2,,,Utsatt
ARO-17H_063,,3,,,Utsatt
ARO-17H_064,,,,,.
ARO-17H_065,,3,,,Vill
ARO-17H_066,,3,,,Vill
ARO-17H_067,,3,,,Utsatt
ARO-17H_068,2,3,5,,Vill
ARO-17H_069,2,3,5,,Vill
ARO-17H_070,,5,,?-3-g-1+,Vill
ARO-17H_071,,3,,,Vill
ARO-17H_072,,3,,,Vill
ARO-17H_073,,2,,,Vill
ARO-17H_074,3,2,5,,Vill
ARO-17H_075,,2,,,Vill
ARO-17H_076,3,3,6,,Vill
ARO-17H_077,2,2,4,,Vill
ARO-17H_078,,2,,,Utsatt
ARO-17H_079,,3,,,Utsatt
ARO-17H_080,,4,,,Vill
ARO-17H_081,,2,,,Vill
ARO-17H_082,,2,,,Utsatt
ARO-17H_083,,,,,.
ARO-17H_084,,5,,?-3-g-1+,Vill
ARO-17H_085,,4,,,Vill
ARO-17H_086,3,2,5,,Vill
ARO-17H_087,,3,,,Vill
ARO-17H_088,,3,,,Vill
ARO-17H_089,,2,,,Vill
ARO-17H_090,,3,,,.
ARO-17H_091,2,2,4,,Vill
ARO-17H_092,,2,,,Vill
ARO-17H_093,,2,,,Vill
ARO-17H_094,,3,,,.
ARO-17H_095,,3,,,.
ARO-17H_096,,2,,,Vill
ARO-17H_097,,2,,,.
ARO-17H_098,3,2,5,,Vill
ARO-17H_099,,2,,,Vill
ARO-17H_100,,2,,,.
ARO-17H_101,,2,,,.
ARO-17H_102,,3,,,.
ARO-17H_103,,2,,,.
ARO-17H_104,,2,,,.
ARO-17H_105,,2,,,.
ARO-17H_106,3,2,5,,Vill
ARO-17H_107,,2,,,.
ARO-17H_108,,3,,,Vill
ARO-17H_109,,2,,,Vill
ARO-17H_110,3,1,4,,Vill
ARO-17H_111,,3,,,Vill
ARO-17H_112,,3,,,.
ARO-17H_113,,3,,,.
ARO-17H_114,,3,,,.
ARO-17H_115,,3,,,.
ARO-17H_116,,3,,,Vill
ARO-17H_117,,2,,,Vill
ARO-17H_118,3,2,5,,Vill
ARO-17H_119,3,2,5,,Vill
ARO-17H_120,,2,,,Utsatt
ARO-17H_121,,3,,,Utsatt
ARO-17H_122,,3,,,Utsatt
ARO-17H_123,,2,,,Utsatt
ARO-17H_124,3,2,5,,Vill
ARO-17H_125,,5,,?-3-g-1+,Vill
ARO-17H_126,,,,,Utsatt
ARO-17H_127,3,3,6,,Vill
ARO-17H_128,,3,,,Utsatt
ARO-17H_129,,3,,,.
ARO-17H_130,,3,,,Utsatt
ARO-17H_131,,3,,,.
ARO-17H_132,,3,,,Utsatt
ARO-17H_133,,2,,,Utsatt
ARO-17H_134,,3,,,Vill
ARO-17H_135,,3,,,Utsatt
ARO-17H_136,,3,,,Utsatt
ARO-17H_137,3,2,5,,Vill
ARO-17H_138,,2,,,Utsatt
ARO-17H_139,,4,,?-2-g-1+,Utsatt
ARO-17H_140,3,2,5,,Vill
ARO-17H_141,3,2,5,,Vill
ARO-17H_142,3,3,6,,Vill
ARO-17H_143,3,4,7,,Vill
ARO-17H_144,,2,,,Vill
ARO-17H_145,3,2,5,,Vill
ARO-17H_146,,3,,,Vill
ARO-17H_147,,2,,,.
ARO-17H_148,3,2,5,,Vill
ARO-17H_149,2,2,4,,.
ARO-17H_150,,3,,,Vill
ARO-17H_151,,3,,,Vill
ARO-17H_152,,2,,,Vill
ARO-17H_153,3,2,5,,Vill
ARO-17H_154,3,4,7,3-2-g-1+,Vill
ARO-17H_155,,2,,,Vill
ARO-17H_156,3,2,5,,Vill
ARO-17H_157,2,3,5,,Vill
ARO-17H_158,,3,,,.
ARO-17H_159,,3,,,Vill
ARO-17H_160,3,2,5,,Vill
ARO-17H_161,3,2,5,,Vill
ARO-17H_162,,3,,,.
ARO-17H_163,3,2,5,,Vill
ARO-17H_164,,3,,,Vill
ARO-17H_165,,2,,,Vill
ARO-17H_166,,2,,,Vill
ARO-17H_167,,3,,,.
ARO-17H_168,3,2,5,,Vill
ARO-17H_169,,3,,,.
ARO-17H_170,,2,,,Vill
ARO-17H_171,,3,,,Vill
ARO-17H_172,,,,,.
ARO-17H_173,,,,,.
ARO-17H_174,,2,,,Vill
ARO-17H_175,,2,,,Vill
ARO-17H_176,,3,,,.
ARO-17H_177,3,2,5,,Vill
ARO-17H_178,3,2,5,,Vill
ARO-17H_179,,2,,,Vill
ARO-17H_180,3,2,5,,Vill
ARO-17H_181,,3,,,.
ARO-17H_182,3,2,5,,Vill
ARO-17H_183,3,3,6,,Vill
ARO-17H_184,2,2,4,,Vill
ARO-17H_185,,0,,,.
ARO-17H_207,3,3,6,,Vill
ARO-17H_211,,4,,?-2-g-1+,Vill
ARO-17H_213,3,4,7,3-2-g-1+,Vill
ARO-17H_215,,3,,,Vill
ARO-17H_216,,3,,,.
ARO-17H_218,,2,,,Vill
ARO-17H_219,,2,,,Vill
ARO-17H_220,,3,,,Vill
ARO-17H_222,3,2,5,,Vill
ARO-17H_224,,2,,,.
ARO-17H_225,3,2,5,,Vill
ARO-17H_226,,2,,,Vill
ARO-17H_236,,2,,,Vill
ARO-17H_238,,3,,,Vill
ARO-17H_240,,2,,,Vill
ARO-17H_241,,2,,,Vill
ARO-17H_243,3,2,5,,Vill
ARO-17H_244,3,2,5,,Vill
ARO-17H_245,3,2,5,,Vill
ARO-17H_246,,3,,,Vill
ARO-17H_247,2,2,4,,Vill
ARO-17H_248,,2,,,Vill
ARO-17H_251,3,4,7,3-2-g-1+,Vill
ARO-17H_252,3,2,5,,Vill
ARO-17H_253,3,2,5,,Vill
ARO-17H_254,,3,,,Vill
ARO-17H_256,3,2,5,,Vill
ARO-17H_257,3,2,5,,Vill
ARO-17H_259,,2,,,Vill
ARO-17H_260,,,,,Oppdrett
ARO-17H_261,,3,,,.
ARO-17H_262,,,,,Oppdrett
ARO-17H_263,,,,,Oppdrett
ARO-17H_264,,,,,Oppdrett
ARO-17H_265,,,,,Oppdrett
ARO-17H_266,,,,,Oppdrett
ARO-17H_267,,,,,Oppdrett
