ID nr.,smolt,sjø,totalt,gytarar,vill/oppdrett
NIA18H-28,2,2,4,,Vill
NIA18H-29,2,2,4,,Vill
NIA18H-30,3,3,6,3-2-g+,Vill
NIA18H-31,2,2,4,,Vill
NIA18H-32,2,2,4,,Vill
NIA18H-33,3,2,5,,Vill
NIA18H-34,3,2,5,,Vill
NIA18H-35,,0,,,Ikke lesbart
NIA18H-36,,0,,,Ikke lesbart
NIA18H-37,,0,,,Vill
NIA18H-38,2,2,4,,Vill
NIA18H-39,2,2,4,,Vill
NIA18H-40,3,1,4,,Vill
NIA18H-41,3,2,5,,Vill
NIA18H-42,2,2,4,,Vill
NIA18H-43,3,2,5,,Vill
NIA18H-44,3,2,5,,Vill
NIA18H-45,3,1,4,,Vill
OTR18H-1,3,1,4,,Vill
OTR18H-2,2,1,3,,Vill
OTR18H-3,3,1,4,,Vill
OTR18H-4,3,1,4,,Vill
OTR18H-5,3,1,4,,Vill
OTR18H-6,3,2,5,,Vill
OTR18H-7,3,0,3,,Vill
OTR18H-8,,3,,,Vill
OTR18H-9,3,1,4,,Vill
OTR18H-10,,2,,,Vill
OTR18H-11,3,1,4,,Vill
OTR18H-12,,1,,,Vill
OTR18H-13,2,1,3,,Vill
OTR18H-14,3,2,5,,Vill
OTR18H-15,2,1,3,,Vill
OTR18H-16,2,1,3,,Vill
OTR18H-17,,1,,,Vill
OTR18H-18,2,1,3,,Vill
OTR18H-19,3,1,4,,Vill
OTR18H-20,3,0,3,,Vill
OTR18H-21,,1,,,Vill
OTR18H-22,,0,,,.
OTR18H-23,3,3,6,3-2-g+,Vill
OTR18H-24,3,2,5,,Vill
OTR18H-25,,3,,?-2- g+ ,Vill
OTR18H-26,,3,,?-2- g+ ,Vill
OTR18H-27,3,2,5,,Vill
OTR18H-28,3,1,4,,Vill
OTR18H-29,2,2,4,2-1-g+,Vill
OTR18H-30,3,1,4,,Vill
OTR18H-31,,2,,2-1-g+,Vill
OTR18H-32,3,1,4,,Vill
OTR18H-33,2,1,3,,Vill
OTR18H-34,,0,,,Vill
OTR18H-35,,0,,,Vill
OTR18H-36,,2,,,Vill
OTR18H-37,3,1,4,,Vill
OTR18H-38,3,1,4,,Vill
OTR18H-39,3,2,5,,Vill
OTR18H-40,3,1,4,,Vill
OTR18H-41,3,1,4,,Vill
OTR18H-42,2,2,4,,Vill
OTR18H-43,2,2,4,,Vill
OTR18H-44,2,1,3,,Vill
OTR18H-45,2,1,3,,Vill
OTR18H-46,3,3,6,,Vill
OTR18H-47,3,2,5,,Vill
OTR18H-48,,0,,,Vill
OTR18H-49,3,2,5,,Vill
OTR18H-50,3,1,4,,Vill
ARD18H-01,3,2,5,,Vill
ARD18H-02,3,1,4,,Vill
ARD18H-03,3,1,4,,Vill
ARD18H-04,3,2,5,,Vill
ARD18H-05,3,2,5,,Vill
ARD18H-06,3,3,6,3-2-g+,Vill
ARD18H-07,3,1,4,,Vill
ARD18H-08,3,2,5,,Vill
ARD18H-09,3,4,7,3-3-g+,Vill
ARD18H-10,,2,,,Vill
ARD18H-11,3,3,6,3-2-g+,Vill
ARD18H-12,3,2,5,,Vill
ARD18H-13,2,1,3,,Vill
ARD18H-14,3,3,6,3-2-g+,Vill
ARD18H-15,2,2,4,,Vill
ARD18H-16,3,1,4,,Vill
ARD18H-17,3,2,5,,Vill
ARD18H-18,3,2,5,,Vill
ARD18H-19,3,2,5,,Vill
ARD18H-20,3,2,5,,Vill
ARD18H-21,3,3,6,,Vill
ARD18H-22,,2,,,Vill
ARD18H-23,3,2,5,,Vill
ARD18H-24,3,2,5,,Vill
ARD18H-25,,2,,,Vill
ARD18H-26,3,2,5,,Vill
ARD18H-27,,2,,,Vill
ARD18H-28,3,2,5,,Vill
ARD18H-29,2,1,3,,Vill
ARD18H-30,3,2,5,,Vill
ARD18H-31,3,3,6,,Vill
ARD18H-32,3,2,5,,Vill
ARD18H-33,3,2,5,,Vill
ARD18H-34,2,2,4,,Vill
ARD18H-35,3,1,4,,Vill
ARD18H-36,3,2,5,,Vill
ARD18H-37,,3,,,Vill
ARD18H-38,3,2,5,,Vill
ARD18H-39,,0,,,Oppdrett
ARD18H-40,,0,,,Oppdrett
ARD18H-41,,0,,,Oppdrett
ARD18H-42,,2,,,Vill
ARD18H-43,3,3,6,,Vill
ARD18H-44,,2,,,Vill
ARD18H-45,3,2,5,,Vill
ARD18H-46,3,2,5,,Vill
ARD18H-47,4,1,5,,Vill
ARD18H-48,3,1,4,,Vill
ARD18H-49,3,2,5,,Vill
ARD18H-50,3,1,4,,Vill
ARD18H-51,3,2,5,,Vill
ARD18H-52,,2,,,Vill
ARD18H-53,3,1,4,,Vill
ARD18H-54,3,1,4,,Vill
ARD18H-55,,2,,,Vill
ARD18H-56,,0,,,Vill
ARD18H-57,2,4,6,   2-2-g-g+,Vill
ARD18H-58,,0,,,Vill
ARD18H-59,,0,,,.
ARD18H-60,,2,,,Vill
ARD18H-61,,2,,,Vill
ARD18H-62,,2,,,Vill
ARD18H-63,3,1,4,,Vill
ARD18H-64,2,2,4,,Vill
ARD18H-65,3,2,5,,Vill
ARD18H-66,3,2,5,,Vill
ARD18H-67,,0,,,Oppdrett
